"","cnt","var","year","agr","min","man","pu","con","wrt","tra","com","fin","dwe","pub","oth","tot","c_id"
"737","CMR","VA_Q15",2001,1696786,847332.3,1404063,114597.1,942497.5,1678958,609332.6,691683.4,134018.8,673731.8,1091124,363871.3,10200000,9
"738","CMR","VA_Q15",2002,1757676,810020.6,1445217,113426.7,995108.7,1762877,668826.4,720595.9,135401,693185.9,1167425,372156.6,10600000,9
"739","CMR","VA_Q15",2003,1814087,767996.6,1476310,122528.8,1034863,1895891,686343.7,781861.8,139364.8,730315.7,1204536,378013.6,1.1e+07,9
"740","CMR","VA_Q15",2004,1860108,685742.2,1484278,178501.7,1101687,2079971,701204,805376.6,140775.1,728909.3,1259403,395799,11400000,9
"741","CMR","VA_Q15",2005,1908220,621001.1,1513020,178668.1,1112759,2023268,659081.1,901487.1,146928.6,751464.1,1266547,399134.3,11500000,9
"742","CMR","VA_Q15",2006,1820403,671867.9,1616513,184176.3,1121804,2196817,611287.5,932591.3,158745.8,759588.1,1276069,411056.9,11800000,9
"743","CMR","VA_Q15",2007,1780294,590855.6,2023248,196362,985878.9,2280294,642046.5,962083.5,203583.9,784513.2,1329733,413139,12200000,9
"744","CMR","VA_Q15",2008,1862838,836799.9,2067732,160003.9,837870.8,2606258,675364.5,948371.6,213108.8,746696.6,1369977,310896,12600000,9
"745","CMR","VA_Q15",2009,2019085,567469.5,2051636,160954.9,661118.1,2812253,827740,1035981,239388.8,789887.2,1432286,353076.1,1.3e+07,9
"746","CMR","VA_Q15",2010,2224323,627648.2,2014368,171662.4,634801.8,2980301,867462.9,1013840,242002,783711.3,1457740,352916.8,13400000,9
"747","CMR","VA_Q15",2011,2177829,502397.9,2299760,189123.6,653677.5,3049109,892548.3,1040734,328354.8,780347.7,1593686,378122.2,13900000,9
"748","CMR","VA_Q15",2012,2257463,519904.9,2430428,198707.5,688748.3,3220473,941148.5,1067735,385454.3,795215.8,1638541,387218.9,14500000,9
"749","CMR","VA_Q15",2013,2416039,563407.1,2573051,214169.6,743524.4,3272960,1018617,1115687,441900.5,832124,1710754,400047.2,15300000,9
"750","CMR","VA_Q15",2014,2565475,643742.3,2600992,231420.8,799590.7,3453730,1048810,1175582,466857,844757.9,1797390,411269,1.6e+07,9
"751","CMR","VA_Q15",2015,2701200,803200,2681200,253400,866800,3569200,1094100,1232775,499000,859170.8,1855500,414900.4,16800000,9
"752","CMR","VA_Q15",2016,2885536,774855.3,2788515,259917.1,959227.4,3738928,1140979,1430443,524740.5,889912.9,1932380,425740.4,17800000,9
"753","CMR","VA_Q15",2017,2998607,633716.7,2894107,269079.8,1051546,3939281,1196763,1347281,559934.7,930200.2,2032244,447230.5,18300000,9
"754","CMR","VA_Q15",2018,3157197,615670.7,2989749,273030,1133818,4145234,1248511,1341198,618244.2,973863.2,2113271,459037.8,19100000,9
"755","CMR","EMP",1990,3030.281,3.908044,226.6011,7.701384,73.73968,296.8108,67.88284,13.40007,2.088239,0.1012841,73.55435,261.4949,4057.564,9
"756","CMR","EMP",1991,3124.002,4.676475,239.025,9.181091,74.26145,344.278,74.01101,14.03396,2.183553,0.105907,79.14995,250.8326,4215.741,9
"757","CMR","EMP",1992,3220.621,5.104143,249.0388,9.984525,72.28531,369.5905,75.35354,14.15074,2.115486,0.1026056,82.67329,249.0282,4350.048,9
"758","CMR","EMP",1993,3319.968,5.498871,259.4103,10.74678,68.84257,399.6554,74.21542,14.0833,1.984349,0.0962452,86.00016,248.2303,4488.731,9
"759","CMR","EMP",1994,3428.524,6.14996,270.6636,11.69911,66.02716,424.8177,77.97617,14.40016,1.979665,0.096018,90.19216,245.0569,4637.582,9
"760","CMR","EMP",1995,3516.553,6.665753,280.459,13.01506,70.60168,461.7973,82.82124,15.31903,2.080258,0.1008969,95.10327,245.669,4790.185,9
"761","CMR","EMP",1996,3599.041,7.311455,289.9524,14.31238,71.08613,504.8856,88.54828,16.57994,2.23644,0.1084721,100.4762,247.3308,4941.869,9
"762","CMR","EMP",1997,3699.665,8.178757,301.0606,15.64049,73.13686,544.3342,94.47282,17.82054,2.384949,0.1156751,106.0042,246.6205,5109.435,9
"763","CMR","EMP",1998,3789.48,8.737292,311.4714,17.65846,78.16192,596.5105,100.2803,19.23212,2.558716,0.1241032,112.0942,248.4432,5284.752,9
"764","CMR","EMP",1999,3897.558,9.950875,323.5934,18.93404,80.396,642.7331,106.6669,20.53363,2.701487,0.1310279,118.1658,247.6786,5469.043,9
"765","CMR","EMP",2000,4047.435,11.76075,339.4683,19.83293,81.87583,691.841,114.0914,21.73233,2.813252,0.1364488,125.2009,247.3801,5703.569,9
"766","CMR","EMP",2001,4133.265,12.3,350.476,22.823,86.212,769.923,121.9944,23.74143,3.066426,0.1487282,132.9613,252.12,5909.031,9
"767","CMR","EMP",2002,4223.802,13.08298,375.177,24.66735,91.33407,824.3006,130.8479,25.59008,3.3107,0.1605761,142.8271,271.4842,6126.585,9
"768","CMR","EMP",2003,4309.236,13.76184,400.9539,26.89577,96.72602,888.5024,141.0652,27.8063,3.614944,0.1753325,153.6756,293.8543,6356.268,9
"769","CMR","EMP",2004,4402.686,14.77093,429.0856,29.0539,107.063,954.0505,153.3931,30.36307,3.988962,0.1934732,165.6159,317.3927,6607.658,9
"770","CMR","EMP",2005,4523.94,16.13415,461.7684,30.54956,111.1978,1001.297,162.1174,31.69036,4.117326,0.1996991,176.6912,337.3576,6857.06,9
"771","CMR","EMP",2006,4627.151,13.35533,496.0432,21.08155,117.7526,970.1502,200.0916,58.99616,8.626926,0.6030766,258.1141,291.2607,7063.227,9
"772","CMR","EMP",2007,4705.751,10.6951,529.774,15.00516,122.8097,943.572,254.415,111.8729,18.57204,1.871249,377.5608,253.2611,7345.16,9
"773","CMR","EMP",2008,4617.776,13.64554,568.5177,16.45344,131.0255,1020.323,266.8379,119.8737,21.18377,2.611253,401.5184,268.6059,7448.372,9
"774","CMR","EMP",2009,4474.596,16.40554,602.9802,18.86876,140.5681,1101.817,281.0004,128.2362,24.1152,3.636724,423.6456,284.7035,7500.573,9
"775","CMR","EMP",2010,4345.818,20.40391,641.5432,20.70396,152.9161,1171.963,292.9144,136.0122,27.18895,5.016324,445.9871,298.3231,7558.79,9
"776","CMR","EMP",2011,4335.823,26.04448,701.8066,23.25749,169.4266,1294.681,317.8809,150.9812,32.24903,7.279201,485.21,324.3949,7869.035,9
"777","CMR","EMP",2012,4336.074,33.38654,770.244,25.85591,193.7173,1414.78,341.3531,165.7794,37.73376,10.42007,526.9585,349.6828,8205.986,9
"778","CMR","EMP",2013,4307.62,41.91943,840.5336,29.40453,221.0526,1555.387,371.087,184.5263,45.0327,15.21397,572.6325,379.173,8563.583,9
"779","CMR","EMP",2014,4281.327,52.74103,918.4622,33.18235,252.9496,1704.845,402.2996,205.1541,53.67867,22.18657,622.4545,410.2957,8959.576,9
"780","CMR","EMP",2015,4370.243,42.50817,880.0491,30.32922,221.4173,1662.418,404.173,193.5942,51.93311,15.74917,605.0444,382.7216,8860.18,9
"781","CMR","EMP",2016,4475.318,34.2607,843.2425,27.72141,193.8158,1621.048,406.0551,182.6857,50.24432,11.17958,588.1212,357.0005,8790.692,9
"782","CMR","EMP",2017,4595.16,27.61341,807.9754,25.33783,169.655,1580.706,407.9459,172.3918,48.61045,7.935842,571.6714,333.0081,8748.011,9
"783","CMR","EMP",2018,4702.14,22.25584,774.1832,23.15919,148.5061,1541.369,409.8456,162.6779,47.02971,5.633271,555.6816,310.628,8703.109,9
"784","COL","VA",1990,4079623,1954117,6310283,648401.9,1118583,4299416,1019218,3909457,1599317,4395355,3287260,611905.9,33200000,10
"785","COL","VA",1991,4421165,2374411,7764048,774192.3,1640958,5287375,1683179,3279580,1341641,3687192,3141211,584719.7,3.6e+07,10
"786","COL","VA",1992,5161126,2521144,9456183,988764.1,2286541,7249587,2316834,4048966,1656389,4552203,4651868,865920.4,45800000,10
"787","COL","VA",1993,5920776,2710567,12800000,1504954,3583809,10400000,2943144,5296737,2166839,5955056,5966865,1110700,60300000,10
"788","COL","VA",1994,7421620,2746445,12900000,2083724,5234450,11800000,3489609,6891675,2819311,7748225,8020465,1492967,72600000,10
"789","COL","VA",1995,8770596,3854519,15800000,2517332,6575943,14500000,4303206,9479739,3878060,10700000,10600000,1966926,92800000,10
"790","COL","VA",1996,9528547,4920125,18500000,3281080,6880824,16800000,4934836,11900000,4861899,13400000,14800000,2748512,1.12e+08,10
"791","COL","VA",1997,11400000,5016393,21400000,4020824,8037922,19600000,6056962,15100000,6157893,16900000,18900000,3514496,1.36e+08,10
"792","COL","VA",1998,13800000,5293165,25200000,4543054,8436398,2.3e+07,7373990,16300000,6660020,18300000,22300000,4154218,1.55e+08,10
"793","COL","VA",1999,14600000,9407177,26700000,4958742,6609063,23500000,7823593,14600000,5965257,16400000,26100000,4862867,1.62e+08,10
"794","COL","VA",2000,16800000,12800000,32700000,5984138,6637835,26200000,8813054,15200000,6218258,17100000,2.9e+07,5396004,1.83e+08,10
"795","COL","VA",2001,18200000,11400000,35900000,7426617,7638464,28400000,10200000,17400000,7133828,19600000,31100000,5792086,2e+08,10
"796","COL","VA",2002,20200000,12300000,38700000,8039429,9208377,29900000,11200000,19100000,7810280,21500000,33400000,6223892,2.18e+08,10
"797","COL","VA",2003,2.2e+07,15600000,43600000,9755830,10400000,32200000,12500000,22100000,9028402,24800000,35700000,6649297,2.44e+08,10
"798","COL","VA",2004,23600000,18300000,49900000,1.1e+07,12900000,36200000,14100000,25500000,10400000,28700000,39600000,7373438,2.78e+08,10
"799","COL","VA",2005,25400000,22100000,5.4e+07,1.2e+07,14400000,39200000,15700000,2.9e+07,11800000,32600000,43300000,8069000,3.08e+08,10
"800","COL","VA",2006,27400000,26100000,6.1e+07,13300000,17600000,44200000,1.8e+07,33500000,12500000,35900000,47500000,8854000,3.46e+08,10
"801","COL","VA",2007,29700000,26400000,69200000,14800000,20600000,50300000,21100000,3.9e+07,14900000,39100000,52600000,9956000,3.88e+08,10
"802","COL","VA",2008,31900000,38700000,73300000,15900000,25300000,53900000,21700000,43500000,1.8e+07,42200000,57500000,1.1e+07,4.33e+08,10
"803","COL","VA",2009,33600000,37200000,74100000,16300000,2.9e+07,56100000,23600000,47400000,19600000,45900000,63800000,11900000,4.59e+08,10
"804","COL","VA",2010,34400000,47100000,7.6e+07,17800000,29800000,60600000,24300000,52100000,21400000,49400000,69600000,13100000,4.96e+08,10
"805","COL","VA",2011,37700000,70500000,81800000,19300000,34500000,67400000,25600000,57900000,24400000,5.3e+07,75700000,14500000,5.62e+08,10
"806","COL","VA",2012,37200000,74600000,87200000,20500000,40400000,71900000,26700000,63800000,27500000,56900000,84200000,15600000,6.06e+08,10
"807","COL","VA",2013,38500000,73300000,90400000,21800000,48300000,78200000,31600000,70100000,29600000,60900000,93600000,16900000,6.53e+08,10
"808","COL","VA",2014,41600000,64300000,93600000,22900000,55600000,84700000,3.6e+07,78600000,31800000,65200000,1.02e+08,18100000,6.95e+08,10
"809","COL","VA",2015,48100000,47600000,99800000,24600000,5.8e+07,94700000,40700000,81400000,34700000,69800000,1.12e+08,1.9e+07,7.31e+08,10
"810","COL","VA",2016,57100000,4.1e+07,1.06e+08,27600000,64300000,1.09e+08,4.4e+07,84800000,34300000,75600000,1.24e+08,20600000,7.88e+08,10
"811","COL","VA",2017,58800000,47500000,1.05e+08,29800000,64500000,1.18e+08,45400000,89700000,39100000,8.1e+07,1.35e+08,22200000,8.36e+08,10
"812","COL","VA",2018,6.2e+07,57600000,1.1e+08,32600000,65500000,1.25e+08,48600000,95600000,42600000,85500000,1.47e+08,23200000,8.95e+08,10
"813","COL","VA_Q15",1990,28600000,19400000,53500000,12700000,21900000,43300000,14400000,26300000,8302632,2.7e+07,38100000,6840776,3.01e+08,10
"814","COL","VA_Q15",1991,29800000,19300000,5.4e+07,13100000,2.2e+07,43500000,14900000,27600000,8712698,28400000,38500000,6911350,3.07e+08,10
"815","COL","VA_Q15",1992,29300000,18600000,56400000,12300000,23600000,44600000,15700000,28500000,9021080,29400000,41800000,7499352,3.17e+08,10
"816","COL","VA_Q15",1993,29900000,17800000,57400000,13700000,2.5e+07,47900000,16300000,30900000,9764834,31800000,43600000,7828887,3.32e+08,10
"817","COL","VA_Q15",1994,30500000,18500000,58200000,14900000,33300000,51700000,17400000,3.4e+07,10700000,3.5e+07,43800000,7867312,3.56e+08,10
"818","COL","VA_Q15",1995,31600000,21200000,61500000,15300000,33900000,53600000,18500000,39200000,12400000,40300000,47800000,8572066,3.84e+08,10
"819","COL","VA_Q15",1996,31200000,22800000,60600000,16100000,29500000,53200000,19200000,42400000,13400000,43700000,55500000,9959069,3.97e+08,10
"820","COL","VA_Q15",1997,31400000,23600000,60900000,16200000,30100000,54100000,20300000,45600000,14400000,46900000,59500000,10700000,4.14e+08,10
"821","COL","VA_Q15",1998,31400000,27300000,60800000,16500000,2.8e+07,53200000,20800000,43300000,13700000,44600000,60600000,10900000,4.11e+08,10
"822","COL","VA_Q15",1999,31400000,32400000,55600000,15800000,20400000,4.5e+07,20400000,37200000,11800000,38300000,62500000,11200000,3.82e+08,10
"823","COL","VA_Q15",2000,32600000,2.9e+07,62100000,15900000,19600000,48300000,20700000,35500000,11200000,36600000,62900000,11300000,3.86e+08,10
"824","COL","VA_Q15",2001,33200000,26600000,63900000,16500000,20700000,49700000,21400000,36600000,11600000,37700000,63700000,11400000,3.93e+08,10
